,timestamp,soc,voltage,current
40078,10-01-2022 10:02,94,57.7,10.5
40079,10-01-2022 10:02,95,57.7,9.4
40080,10-01-2022 10:04,95,57.8,9
40081,10-01-2022 10:04,96,57.8,8.7
40082,10-01-2022 10:04,96,57.9,8.3
40083,10-01-2022 10:06,96,57.9,7.5
40084,10-01-2022 10:21,99,57.8,0
40085,10-01-2022 10:21,99,57.9,2.9
40086,10-01-2022 10:23,99,57.7,0
40087,10-01-2022 10:23,99,57.5,0
40088,10-01-2022 10:26,99,57.7,0
40089,10-01-2022 10:26,99,57.6,0.4
40090,10-01-2022 10:28,99,57.6,1.7
40091,10-01-2022 10:28,99,57.3,0
40092,10-01-2022 10:28,98,57.5,0
40093,10-01-2022 10:30,98,57.3,5.8
40094,10-01-2022 10:32,98,57.5,1
40095,10-01-2022 10:32,98,57.4,1
40096,10-01-2022 10:34,98,57.3,0
40097,10-01-2022 10:34,98,56.9,12.4
40098,10-01-2022 10:36,98,56.7,0
40099,10-01-2022 10:36,97,57.2,0.5
40100,10-01-2022 10:47,97,57.3,0.2
40101,10-01-2022 10:47,97,57.3,0.2
40102,10-01-2022 10:52,97,57.3,0
40103,10-01-2022 10:54,97,57.3,0
40104,10-01-2022 10:54,97,57.3,0
40105,10-01-2022 10:54,97,57.3,0
40106,10-01-2022 10:54,97,57.3,0
40107,10-01-2022 10:56,97,57.3,0
40108,10-01-2022 10:56,97,57.2,3.4
40109,10-01-2022 10:58,97,57,5.3
40110,10-01-2022 10:58,97,56.7,16.6
40111,10-01-2022 11:00,97,57.1,0
40112,10-01-2022 11:00,97,57,0
40113,10-01-2022 11:00,97,57.1,0
40114,10-01-2022 11:03,97,56.6,11.3
40115,10-01-2022 11:03,96,56.9,0
40116,10-01-2022 11:09,95,56.8,0
40117,10-01-2022 11:11,95,56.8,1.6
40118,10-01-2022 11:11,95,56.8,0
40119,10-01-2022 11:14,95,56.8,0
40120,10-01-2022 11:14,95,56.7,2.5
40121,10-01-2022 11:16,95,56.8,0
40122,10-01-2022 11:16,95,56.8,0
40123,10-01-2022 11:18,95,56.6,5.4
40124,10-01-2022 11:20,95,56.2,11.6
40125,10-01-2022 11:20,95,56.4,5.7
40126,10-01-2022 11:22,94,56.6,0
40127,10-01-2022 11:22,94,56.6,0
40128,10-01-2022 11:25,94,56.5,0
40129,10-01-2022 11:25,94,56.5,0
40130,10-01-2022 11:27,94,56.6,0
40131,10-01-2022 11:29,94,56.6,0
40132,10-01-2022 11:33,94,56.6,0
40133,10-01-2022 11:35,94,56.4,0
40134,10-01-2022 11:35,94,56.5,0
40135,10-01-2022 11:35,94,56.3,0
40136,10-01-2022 11:38,94,56.3,5.7
40137,10-01-2022 11:38,94,56.4,0
40138,10-01-2022 11:38,94,56.4,0
40139,10-01-2022 11:42,94,56.4,0
40140,10-01-2022 11:42,94,56.3,0
40141,10-01-2022 11:42,94,56.2,0
40142,10-01-2022 11:44,93,56.1,0
40143,10-01-2022 11:44,93,56,7.5
40144,10-01-2022 11:46,93,56.1,5.3
40145,10-01-2022 11:46,93,56.3,0.6
40146,10-01-2022 11:49,93,56.3,0
40147,10-01-2022 11:49,93,56.2,0
40148,10-01-2022 11:49,93,56.1,5.2
40149,10-01-2022 11:51,93,56.3,0
40150,10-01-2022 11:51,93,56.3,0
40151,10-01-2022 11:53,93,56.3,0
40152,10-01-2022 11:53,93,56.3,0
40153,10-01-2022 11:55,93,56.3,0
40154,10-01-2022 11:55,93,56.3,0
40155,10-01-2022 11:57,93,56.3,0
40156,10-01-2022 11:57,93,56.3,0
40157,10-01-2022 11:59,93,56.3,0
40158,10-01-2022 11:59,93,56.3,0
40159,10-01-2022 12:02,93,56,7.2
40160,10-01-2022 12:04,93,56.2,0
40161,10-01-2022 12:04,93,56.2,0
40162,10-01-2022 12:08,93,56,3.3
40163,10-01-2022 12:08,92,56.1,0
40164,10-01-2022 12:10,92,56.1,1.4
40165,10-01-2022 12:10,92,56.1,0
40166,10-01-2022 12:13,92,56,2.8
40167,10-01-2022 12:13,92,56.1,0
40168,10-01-2022 12:15,92,56.1,0
40169,10-01-2022 12:15,92,56.1,0
40170,10-01-2022 12:15,92,55.8,8.2
40171,10-01-2022 12:17,92,56,0
40172,10-01-2022 12:17,92,55.9,2.3
40173,10-01-2022 12:26,92,55.2,21.8
40174,10-01-2022 12:26,92,55.8,2.8
40175,10-01-2022 12:26,92,55.5,11.6
40176,10-01-2022 12:28,92,55.8,3.6
40177,10-01-2022 12:30,91,55.9,0
40178,10-01-2022 12:30,91,55.9,0
40179,10-01-2022 12:32,91,55.9,0
40180,10-01-2022 12:32,91,55.9,0
40181,10-01-2022 12:34,91,55.9,0.2
40182,10-01-2022 12:34,91,55.9,0
40183,10-01-2022 12:37,91,55.8,0
40184,10-01-2022 12:37,91,55.8,0
40185,10-01-2022 12:37,91,55.8,0
40186,10-01-2022 12:39,91,55.8,0
40187,10-01-2022 12:39,91,55.6,3.9
40188,10-01-2022 12:41,91,55.8,0
40189,10-01-2022 12:41,91,55.7,0
40190,10-01-2022 12:43,91,55.6,4
40191,10-01-2022 12:43,91,55.7,0
40192,10-01-2022 12:45,91,55.7,0
40193,10-01-2022 12:45,91,55.7,0
40194,10-01-2022 12:48,91,55.7,0
40195,10-01-2022 12:48,91,55.7,0
40196,10-01-2022 12:50,91,55.7,0
40197,10-01-2022 12:54,90,55.3,0
40198,10-01-2022 12:54,90,55.6,0.6
40199,10-01-2022 12:56,90,55.6,0
40200,10-01-2022 12:56,90,55.6,0
40201,10-01-2022 12:58,90,55.6,1.3
40202,10-01-2022 12:58,90,55.5,0.6
40203,10-01-2022 13:01,90,55.5,0
40204,10-01-2022 13:01,90,55.6,0.2
40205,10-01-2022 13:01,90,54.8,21.9
40206,10-01-2022 13:03,90,55.5,0
40207,10-01-2022 13:03,90,55.3,3.3
40208,10-01-2022 13:05,90,55.4,1.9
40209,10-01-2022 13:05,90,55.4,0
40210,10-01-2022 13:07,90,55.1,0
40211,10-01-2022 13:07,90,55.5,0
40212,10-01-2022 13:09,90,55.5,0
40213,10-01-2022 13:09,90,55.1,0
40214,10-01-2022 13:12,90,55.4,0
40215,10-01-2022 13:12,89,55.4,0
40216,10-01-2022 13:18,89,55.4,0
40217,10-01-2022 13:18,89,55.4,0
40218,10-01-2022 13:18,89,55.4,0
40219,10-01-2022 13:20,89,55.3,0
40220,10-01-2022 13:22,89,55.3,0
40221,10-01-2022 13:22,89,55.3,0
40222,10-01-2022 13:25,89,55.2,0.3
40223,10-01-2022 13:25,89,54.6,0
40224,10-01-2022 13:25,89,55.2,0
40225,10-01-2022 13:27,88,55.2,0
40226,10-01-2022 13:27,88,54.4,17.2
40227,10-01-2022 13:31,88,54.6,13.6
40228,10-01-2022 13:36,88,54.2,22
40229,10-01-2022 13:38,87,55,0
40230,10-01-2022 13:38,87,54.7,7.1
40231,10-01-2022 13:38,87,54.9,0
40232,10-01-2022 13:40,87,54.9,0
40233,10-01-2022 13:40,87,54.8,0
40234,10-01-2022 13:42,87,54.7,3.5
40235,10-01-2022 13:42,87,54.8,0
40236,10-01-2022 13:44,87,54.8,0
40237,10-01-2022 13:44,86,54.8,0
40238,10-01-2022 13:47,86,54.3,13.5
40239,10-01-2022 13:47,86,54.3,10.5
40240,10-01-2022 13:49,86,54.6,0
40241,10-01-2022 13:49,86,54.1,11.5
40242,10-01-2022 13:51,85,54.5,0
40243,10-01-2022 13:51,85,54.6,0
40244,10-01-2022 13:51,85,54.6,0
40245,10-01-2022 13:53,85,54.4,4.3
40246,10-01-2022 13:53,85,54.3,5.4
40247,10-01-2022 14:04,85,54.6,0
40248,10-01-2022 14:04,85,54.6,0
40249,10-01-2022 14:08,85,54.2,8.5
40250,10-01-2022 14:08,84,54.3,4.1
40251,10-01-2022 14:08,84,54.4,0
40252,10-01-2022 14:13,84,54.3,2.6
40253,10-01-2022 14:15,84,54.3,2.7
40254,10-01-2022 14:15,84,54.3,0
40255,10-01-2022 14:15,84,54.3,1.4
40256,10-01-2022 14:17,84,54.3,0
40257,10-01-2022 14:17,84,54.3,0
40258,10-01-2022 14:19,83,54.2,0
40259,10-01-2022 14:21,83,53.6,0
40260,10-01-2022 14:21,83,54.1,0
40261,10-01-2022 14:24,83,54.1,0.3
40262,10-01-2022 14:24,83,54.1,0
40263,10-01-2022 14:30,82,54.1,0
40264,10-01-2022 14:30,82,54.1,1
40265,10-01-2022 14:30,82,54.1,0
40266,10-01-2022 14:32,82,54.1,0
40267,10-01-2022 14:32,82,54.2,0
40268,10-01-2022 14:35,82,54.2,0
40269,10-01-2022 14:35,82,54.2,0
40270,10-01-2022 14:37,82,54.2,0
40271,10-01-2022 14:37,82,53.8,6.5
40272,10-01-2022 14:37,82,54.1,0
40273,10-01-2022 14:39,82,54.1,0
40274,10-01-2022 14:39,82,54.1,0
40275,10-01-2022 14:41,82,54.1,0
40276,10-01-2022 14:41,82,54.1,0
40277,10-01-2022 14:43,82,54,0
40278,10-01-2022 14:43,82,54,0.4
40279,10-01-2022 14:45,82,54,0
40280,10-01-2022 14:45,82,53.9,0
40281,10-01-2022 14:48,82,53.9,0
40282,10-01-2022 14:48,81,53.8,1.7
40283,10-01-2022 14:48,81,53.9,0
40284,10-01-2022 14:50,81,53.9,0
40285,10-01-2022 14:50,81,53.9,0
40286,10-01-2022 14:52,81,53.7,2.6
40287,10-01-2022 14:52,81,53.9,0
40288,10-01-2022 14:54,81,53.8,1.8
40289,10-01-2022 14:59,81,53.9,0
40290,10-01-2022 14:59,81,53.9,0
40291,10-01-2022 15:01,81,53.9,0
40292,10-01-2022 15:01,81,53.9,0
40293,10-01-2022 15:01,81,53.9,0
40294,10-01-2022 15:10,81,53.7,0
40295,10-01-2022 15:10,81,53.8,0
40296,10-01-2022 15:10,80,52.8,23.1
40297,10-01-2022 15:12,80,52.8,23.1
40298,10-01-2022 15:14,79,52.8,14
40299,10-01-2022 15:14,79,52.9,17.4
40300,10-01-2022 15:16,79,53.4,0.7
40301,10-01-2022 15:16,79,53.5,0
40302,10-01-2022 15:20,79,53.4,0
40303,10-01-2022 15:20,79,53.5,0
40304,10-01-2022 15:23,79,53.4,2.2
40305,10-01-2022 15:23,79,53.5,0
40306,10-01-2022 15:25,79,53.4,0
40307,10-01-2022 15:25,79,53.4,0
40308,10-01-2022 15:25,78,52.6,20.2
40309,10-01-2022 15:27,78,53,6.9
40310,10-01-2022 15:27,78,53.1,4.8
40311,10-01-2022 15:31,78,53.3,0
40312,10-01-2022 15:38,78,53.4,0
40313,10-01-2022 15:44,78,53.4,0
40314,10-01-2022 15:44,77,53.1,0
40315,10-01-2022 15:47,77,53,0
40316,10-01-2022 15:47,76,53,0
40317,10-01-2022 15:49,76,52.9,0
40318,10-01-2022 15:51,76,52.9,0
40319,10-01-2022 15:51,76,52.9,0
40320,10-01-2022 15:53,76,53,0
40321,10-01-2022 15:53,76,53,0
40322,10-01-2022 15:55,76,53,0
40323,10-01-2022 15:55,76,53.1,0
40324,10-01-2022 15:58,76,53.1,0
40325,10-01-2022 15:58,76,53.1,0
40326,10-01-2022 15:58,76,53.1,0
40327,10-01-2022 16:00,76,53.1,0
40328,10-01-2022 16:00,76,53.1,0
40329,10-01-2022 16:02,76,53.1,0
40330,10-01-2022 16:02,76,53.1,0
40331,10-01-2022 16:04,76,53.1,0
40332,10-01-2022 16:04,76,53.1,0
40333,10-01-2022 16:06,76,53.1,0
40334,10-01-2022 16:06,76,53.1,0
40335,10-01-2022 16:09,76,53.1,0
40336,10-01-2022 16:09,76,53.1,0
40337,10-01-2022 16:11,76,53.1,0
40338,10-01-2022 16:11,76,53.1,0
40339,10-01-2022 16:13,76,53.1,0
40340,10-01-2022 16:13,76,53.1,0
40341,10-01-2022 16:13,76,53.1,0
40342,10-01-2022 16:15,76,53.1,0
40343,10-01-2022 16:17,76,53.1,0
40344,10-01-2022 16:17,76,53.1,0
40345,10-01-2022 16:17,76,53.1,0
40346,10-01-2022 16:19,76,53.1,0
40347,10-01-2022 16:19,76,53.1,0
40348,10-01-2022 16:22,76,53.1,0
40349,10-01-2022 16:22,76,53.1,0
40350,10-01-2022 16:24,76,53.1,0
40351,10-01-2022 16:26,64,53.1,0
40352,10-01-2022 16:26,64,53.1,0
40353,10-01-2022 16:28,64,53.1,0
40354,10-01-2022 16:28,64,53.1,0
40355,10-01-2022 16:30,64,53.1,0
40356,10-01-2022 16:30,64,53.1,0
40357,10-01-2022 16:33,64,53.1,0
40358,10-01-2022 16:33,64,53.1,0
40359,10-01-2022 16:35,64,53.1,0
40360,10-01-2022 16:35,64,53.1,0
40361,10-01-2022 16:35,64,53.1,0
40362,10-01-2022 16:37,64,53.1,0
40363,10-01-2022 16:37,64,53.1,0
40364,10-01-2022 16:39,64,53.1,0
40365,10-01-2022 16:39,64,53.1,0
40366,10-01-2022 16:41,64,53.1,0
40367,10-01-2022 16:41,64,53.1,0
40368,10-01-2022 16:43,64,53.1,0
40369,10-01-2022 16:43,64,53.1,0
40370,10-01-2022 16:46,64,53.1,0
40371,10-01-2022 16:48,64,53.1,0
40372,10-01-2022 16:48,64,53.1,0
40373,10-01-2022 16:48,64,53.1,0
40374,10-01-2022 16:50,64,53.1,0
40375,10-01-2022 16:50,64,53.1,0
40376,10-01-2022 16:52,64,53.1,0
40377,10-01-2022 16:52,64,53.1,0
40378,10-01-2022 16:54,64,53.1,0
40379,10-01-2022 16:54,64,53.1,0
40380,10-01-2022 16:57,64,53.1,0
40381,10-01-2022 16:57,64,53.1,0
40382,10-01-2022 16:57,64,53.1,0
40383,10-01-2022 16:59,64,53.1,0
40384,10-01-2022 17:01,64,53.1,0
40385,10-01-2022 17:03,64,53.1,0
40386,10-01-2022 17:03,64,53.1,0
40387,10-01-2022 17:05,64,53.1,0
40388,10-01-2022 17:07,64,53.1,0
40389,10-01-2022 17:07,64,53.1,0
40390,10-01-2022 17:18,64,53.1,0
40391,10-01-2022 17:18,64,53.1,0
40392,10-01-2022 17:21,64,53.1,0
40393,10-01-2022 17:29,64,53.1,0
40394,10-01-2022 17:36,64,53.1,0
40395,10-01-2022 17:36,64,53.1,0
40396,10-01-2022 17:38,64,53.1,0
40397,10-01-2022 17:38,64,53.1,0
40398,10-01-2022 17:40,64,53.1,0
40399,10-01-2022 17:40,64,53.1,0
40400,10-01-2022 17:42,64,53.1,0
40401,10-01-2022 17:42,64,53.1,0
40402,10-01-2022 17:45,64,53.1,0
40403,10-01-2022 17:45,64,53.1,0
40404,10-01-2022 17:45,64,53.1,0
40405,10-01-2022 17:47,64,53.1,0
40406,10-01-2022 17:47,64,53.1,0
40407,10-01-2022 17:49,64,53.1,0
40408,10-01-2022 17:49,64,53.1,0
40409,10-01-2022 17:51,64,53.1,0
40410,10-01-2022 17:58,64,53.1,0
40411,10-01-2022 17:58,64,53.1,0
40412,10-01-2022 18:00,64,53.1,0
40413,10-01-2022 18:00,64,53.1,0
40414,10-01-2022 18:00,64,53.1,0
40415,10-01-2022 18:20,64,53.1,0
40416,10-01-2022 18:46,64,53.1,0
40417,10-01-2022 18:46,64,53.1,0
40418,10-01-2022 18:48,64,53.1,0
40419,10-01-2022 18:52,64,53.1,0
40420,10-01-2022 18:57,64,53.1,0
40421,10-01-2022 18:59,64,53.1,0
40422,10-01-2022 19:08,64,53.1,0
40423,10-01-2022 19:10,64,53.1,0
40424,10-01-2022 19:14,64,53.1,0
1496,10-01-2022 20:59,64,53.1,0
1497,10-01-2022 20:59,64,53.1,0
1498,10-01-2022 21:08,64,53.1,0
1499,10-01-2022 21:17,64,53.1,0
1500,10-01-2022 21:34,64,53.1,0
1501,10-01-2022 21:36,64,53.1,0
1502,10-01-2022 21:45,64,53.1,0
1503,10-01-2022 22:18,64,53.1,0
1504,10-01-2022 22:22,64,53.1,0
1505,10-01-2022 22:22,64,53.1,0
1506,10-01-2022 22:24,64,53.1,0
1507,10-01-2022 22:24,64,53.1,0
1508,10-01-2022 22:24,64,53.1,0
1509,10-01-2022 22:24,64,53.1,0
1510,10-01-2022 22:29,64,53.1,0
1511,10-01-2022 22:29,64,53.1,0
1512,10-01-2022 22:31,64,53.1,0
1513,10-01-2022 22:31,64,53.1,0
1514,10-01-2022 22:33,64,53.1,0
1515,10-01-2022 22:37,64,53.1,0
1516,10-01-2022 22:37,64,53.1,0
1517,10-01-2022 22:53,64,53.1,0
1518,10-01-2022 22:53,64,53.1,0
1519,10-01-2022 23:10,64,53.1,0
1520,10-01-2022 23:12,64,53.1,0
1521,10-01-2022 23:19,64,53.1,0
1522,10-01-2022 23:45,64,53.1,0
1523,10-01-2022 23:45,64,53.1,0
1524,10-01-2022 23:47,64,53.1,0
1525,10-01-2022 23:47,64,53.1,0
1526,10-01-2022 23:49,64,53.1,0
1527,10-01-2022 23:49,64,53.1,0
1528,10-01-2022 23:52,64,53.1,0
1529,10-01-2022 23:52,64,53.1,0
1530,10-01-2022 23:52,64,53.1,0
1531,10-01-2022 23:54,64,53.1,0
1532,10-01-2022 23:54,64,53.1,0
1533,10-01-2022 23:56,64,53.1,0
1534,10-01-2022 23:56,64,53.1,0
1535,10-01-2022 23:58,64,53.1,0
1536,11-01-2022 00:00,64,53.1,0
1537,11-01-2022 00:00,64,53.1,0
1538,11-01-2022 00:00,64,53.1,0
1539,11-01-2022 00:03,64,53.1,0
1540,11-01-2022 00:03,64,53.1,0
1541,11-01-2022 00:03,64,53.1,0
1542,11-01-2022 00:05,64,53.1,0
1543,11-01-2022 00:07,64,53.1,0
1544,11-01-2022 00:09,64,53.1,0
1545,11-01-2022 00:09,64,53.1,0
1546,11-01-2022 00:09,64,53.1,0
1547,11-01-2022 00:11,64,53.1,0
1548,11-01-2022 00:11,64,53.1,0
1549,11-01-2022 00:13,64,53.1,0
1550,11-01-2022 00:13,64,53.1,0
1551,11-01-2022 00:16,64,53.1,0
1552,11-01-2022 00:16,64,53.1,0
1553,11-01-2022 00:18,64,53.1,0
1554,11-01-2022 00:18,64,53.1,0
1555,11-01-2022 00:20,64,53.1,0
1556,11-01-2022 00:20,64,53.1,0
1557,11-01-2022 00:22,64,53.1,0
1558,11-01-2022 00:22,64,53.1,0
1559,11-01-2022 00:24,64,53.1,0
1560,11-01-2022 00:24,64,53.1,0
1561,11-01-2022 00:24,64,53.1,0
1562,11-01-2022 00:27,64,53.1,0
1563,11-01-2022 00:27,64,53.1,0
1564,11-01-2022 00:27,64,53.1,0
1565,11-01-2022 00:29,64,53.1,0
1566,11-01-2022 00:31,64,53.1,0
1567,11-01-2022 00:31,64,53.1,0
1568,11-01-2022 00:31,64,53.1,0
1569,11-01-2022 00:33,64,53.1,0
1570,11-01-2022 00:35,64,53.1,0
1571,11-01-2022 00:38,64,53.1,0
1572,11-01-2022 00:38,64,53.1,0
1573,11-01-2022 00:40,64,53.1,0
1574,11-01-2022 00:42,64,53.1,0
1575,11-01-2022 00:42,64,53.1,0
1576,11-01-2022 00:42,64,53.1,0
1577,11-01-2022 00:44,64,53.1,0
1578,11-01-2022 00:44,64,53.1,0
1579,11-01-2022 00:46,64,53.1,0
1580,11-01-2022 00:46,64,53.1,0
1581,11-01-2022 00:46,64,53.1,0
1582,11-01-2022 00:48,64,53.1,0
1583,11-01-2022 00:48,64,53.1,0
1584,11-01-2022 00:53,64,53.1,0
1585,11-01-2022 00:53,64,53.1,0
1586,11-01-2022 00:53,64,53.1,0
1587,11-01-2022 00:53,64,53.1,0
1588,11-01-2022 00:55,64,53.1,0
1589,11-01-2022 00:55,64,53.1,0
1590,11-01-2022 00:57,64,53.1,0
1591,11-01-2022 00:57,64,53.1,0
1592,11-01-2022 00:59,64,53.1,0
1593,11-01-2022 00:59,64,53.1,0
1594,11-01-2022 00:59,64,53.1,0
1595,11-01-2022 01:02,64,53.1,0
1596,11-01-2022 01:02,64,53.1,0
1597,11-01-2022 01:04,64,53.1,0
1598,11-01-2022 01:04,64,53.1,0
1599,11-01-2022 01:04,64,53.1,0
1600,11-01-2022 01:08,64,53.1,0
1601,11-01-2022 01:08,64,53.1,0
1602,11-01-2022 01:08,64,53.1,0
1603,11-01-2022 01:10,64,53.1,0
1604,11-01-2022 01:10,64,53.1,0
1605,11-01-2022 01:12,64,53.1,0
1606,11-01-2022 01:12,64,53.1,0
1607,11-01-2022 01:15,64,53.1,0
1608,11-01-2022 01:15,64,53.1,0
1609,11-01-2022 01:17,64,53.1,0
1610,11-01-2022 01:17,64,53.1,0
1611,11-01-2022 01:19,64,53.1,0
1612,11-01-2022 01:21,64,53.1,0
1613,11-01-2022 01:21,64,53.1,0
1614,11-01-2022 01:21,64,53.1,0
1615,11-01-2022 01:21,64,53.1,0
1616,11-01-2022 01:23,64,53.1,0
1617,11-01-2022 01:23,64,53.1,0
1618,11-01-2022 01:26,64,53.1,0
1619,11-01-2022 01:26,64,53.1,0
1620,11-01-2022 01:28,64,53.1,0
1621,11-01-2022 01:28,64,53.1,0
1622,11-01-2022 01:30,64,53.1,0
1623,11-01-2022 01:32,64,53.1,0
1624,11-01-2022 01:32,64,53.1,0
1625,11-01-2022 01:32,64,53.1,0
1626,11-01-2022 01:34,64,53.1,0
1627,11-01-2022 01:36,64,53.1,0
1628,11-01-2022 01:36,64,53.1,0
1629,11-01-2022 01:36,64,53.1,0
1630,11-01-2022 01:39,64,53.1,0
1631,11-01-2022 01:39,64,53.1,0
1632,11-01-2022 01:41,64,53.1,0
1633,11-01-2022 01:41,64,53.1,0
1634,11-01-2022 01:45,64,53.1,0
1635,11-01-2022 01:45,64,53.1,0
1636,11-01-2022 01:45,64,53.1,0
1637,11-01-2022 01:47,64,53.1,0
1638,11-01-2022 01:50,64,52.6,0
1639,11-01-2022 01:52,63,52.4,5.5
1640,11-01-2022 01:52,63,52.5,3.5
1641,11-01-2022 01:54,63,52.7,0
1642,11-01-2022 01:54,63,52.8,0
1643,11-01-2022 01:56,63,52.3,0
1644,11-01-2022 01:58,63,52.7,0
1645,11-01-2022 01:58,63,52.6,0
1646,11-01-2022 02:01,62,52.3,0
1647,11-01-2022 02:03,61,52.1,0
1648,11-01-2022 02:03,61,52.3,0
1649,11-01-2022 02:03,61,51.5,10.9
1650,11-01-2022 02:09,59,51.3,9.2
1651,11-01-2022 02:25,58,52,0
1652,11-01-2022 02:27,58,52,0
1653,11-01-2022 02:27,58,52,0
1654,11-01-2022 02:27,58,52,0
1655,11-01-2022 02:27,58,52,0
1656,11-01-2022 02:38,58,52,0
1657,11-01-2022 02:38,58,52,0
1658,11-01-2022 02:40,58,52,0
1659,11-01-2022 02:40,58,52,0
1660,11-01-2022 02:44,57,52.1,0
1661,11-01-2022 02:44,57,51.8,4.5
1662,11-01-2022 02:46,57,51.9,0
1663,11-01-2022 02:49,57,51.6,0
1664,11-01-2022 02:49,56,50.5,24.3
1665,11-01-2022 02:51,55,50.9,9.3
1666,11-01-2022 02:53,54,51.2,0.2
1667,11-01-2022 02:55,54,50.4,20.9
1668,11-01-2022 02:55,54,51.2,0.4
1669,11-01-2022 02:57,54,50.5,16.2
1670,11-01-2022 02:57,53,51,5.1
1671,11-01-2022 03:00,53,50.8,8.9
1672,11-01-2022 03:02,53,51.3,0
1673,11-01-2022 03:02,53,51.3,0.3
1674,11-01-2022 03:02,53,51.3,0.3
1675,11-01-2022 03:04,53,51.3,0
1676,11-01-2022 03:04,53,51.3,0
1677,11-01-2022 03:06,53,51.3,0
1678,11-01-2022 03:06,53,51.3,0
1679,11-01-2022 03:10,53,51.3,0
1680,11-01-2022 03:10,53,51.1,3.5
1681,11-01-2022 03:10,52,51.3,0
1682,11-01-2022 03:13,52,51.1,3.5
1683,11-01-2022 03:13,52,51.2,0
1684,11-01-2022 03:15,52,50.7,7.8
1685,11-01-2022 03:15,52,51,1
1686,11-01-2022 03:24,51,51.2,0
1687,11-01-2022 03:32,51,50.8,7.6
1688,11-01-2022 03:34,51,50.7,7.9
1689,11-01-2022 03:34,51,51,0
1690,11-01-2022 03:37,51,50.5,12.8
1691,11-01-2022 03:37,50,50.5,11.9
1692,11-01-2022 03:37,50,50.3,14.5
1693,11-01-2022 03:39,50,50.7,1.7
1694,11-01-2022 03:39,49,50.7,1.8
1695,11-01-2022 03:43,49,51,0
1696,11-01-2022 03:54,49,51,0
1697,11-01-2022 03:54,49,50.9,2.6
1698,11-01-2022 03:56,49,50.7,6
1699,11-01-2022 03:56,49,50.9,0
1700,11-01-2022 03:58,48,50.9,0
1701,11-01-2022 04:01,48,50.5,8.5
1702,11-01-2022 04:01,48,50.6,4.7
1703,11-01-2022 04:01,48,50.9,0
1704,11-01-2022 04:03,47,50.5,7.6
1705,11-01-2022 04:05,47,50.8,0
1706,11-01-2022 04:09,47,50.1,15.2
1707,11-01-2022 04:14,45,50.6,0
1708,11-01-2022 04:14,45,50.2,7.7
1709,11-01-2022 04:14,45,50.1,11.7
1710,11-01-2022 04:14,44,50.5,0
1711,11-01-2022 04:16,44,50.1,10.6
1712,11-01-2022 04:18,44,50.4,0.5
1713,11-01-2022 04:25,43,50.1,8.6
1714,11-01-2022 04:25,42,50.4,0.7
1715,11-01-2022 04:27,42,50.3,3.1
1716,11-01-2022 04:27,41,50.1,8
1717,11-01-2022 04:29,41,50.3,5.5
1718,11-01-2022 04:29,41,50.4,0.7
1719,11-01-2022 04:31,41,50.4,1.7
1720,11-01-2022 04:31,41,50.3,5.3
1721,11-01-2022 04:33,41,50.2,5.8
1722,11-01-2022 04:33,41,50.5,0
1723,11-01-2022 04:36,40,50.4,0
1724,11-01-2022 04:36,40,50.4,0
1725,11-01-2022 04:36,40,50.5,0
1726,11-01-2022 04:38,40,50.5,0
1727,11-01-2022 04:38,40,50.5,0
1728,11-01-2022 04:38,40,50.5,0
1729,11-01-2022 04:38,40,50.5,0
1730,11-01-2022 04:40,40,50.5,0
1731,11-01-2022 04:40,40,50.5,0
1732,11-01-2022 04:40,40,50.5,0
1733,11-01-2022 04:40,40,50.5,0
1734,11-01-2022 04:42,40,50.6,0
1735,11-01-2022 04:42,40,50.6,0
1736,11-01-2022 04:44,40,50.6,0
1737,11-01-2022 04:44,40,51.3,15.7
1738,11-01-2022 04:47,41,51.5,15.6
1739,11-01-2022 04:47,42,51.6,15.7
1740,11-01-2022 04:49,42,51.7,15.7
1741,11-01-2022 04:49,43,51.7,15.7
1742,11-01-2022 04:49,44,51.7,15.6
1743,11-01-2022 04:51,44,51.8,15.6
1744,11-01-2022 04:51,45,51.8,15.7
1745,11-01-2022 04:53,46,51.9,15.7
1746,11-01-2022 04:53,46,51.9,15.7
1747,11-01-2022 04:55,47,52,15.6
1748,11-01-2022 04:55,48,52,15.7
1749,11-01-2022 04:57,48,52.1,15.8
1750,11-01-2022 04:57,49,52.1,15.6
1751,11-01-2022 05:00,49,52.2,15.6
1752,11-01-2022 05:00,50,52.3,15.6
1753,11-01-2022 05:02,51,52.3,15.7
1754,11-01-2022 05:02,51,52.4,15.8
1755,11-01-2022 05:02,52,52.5,15.7
1756,11-01-2022 05:04,53,52.5,15.6
1757,11-01-2022 05:04,53,52.6,15.7
1758,11-01-2022 05:06,54,52.7,15.6
1759,11-01-2022 05:06,55,52.8,15.7
1760,11-01-2022 05:08,55,52.9,15.6
1761,11-01-2022 05:08,56,53,15.7
1762,11-01-2022 05:11,57,53,15.6
1763,11-01-2022 05:11,57,53.1,15.6
1764,11-01-2022 05:11,58,53.2,15.8
1765,11-01-2022 05:13,59,53.3,15.7
1766,11-01-2022 05:15,59,53.3,15.8
1767,11-01-2022 05:15,60,53.5,15.8
1768,11-01-2022 05:17,61,53.6,15.7
1769,11-01-2022 05:17,62,53.6,15.8
1770,11-01-2022 05:19,62,53.7,15.8
1771,11-01-2022 05:19,63,53.8,15.7
1772,11-01-2022 05:21,64,53.9,15.8
